dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-1713-D/Long/short,moirai_2_small,0.0170987625916798,0.0170987625916798,0.0334957122802734,0.2563915011204498,0.3292750040690104,0.1983787536621093,7.069881271618965,0.1307622368716591,1.2747957681946025,0.326548346748351,0.357650852425061,['Database'],1,1.0
ds-1714-H/Medium/long,moirai_2_small,0.8719603644476996,0.8719603644476996,0.6206927405463325,6.473927586762973,0.4822992960611979,0.3945664299858941,149.2420908762595,0.933788179646594,0.7031784121313066,0.4674055050514594,0.4243924214240861,"['Database', 'Application Usage']",1,1.0
ds-1714-H/Medium/medium,moirai_2_small,0.8815764213601748,0.8815764213601748,0.4427863240242004,5.117325168295969,0.2192351977030436,0.282695468266805,123.97823581300084,0.9389230114126368,0.6704077854841947,0.3161573369952193,0.2926074417983708,"['Database', 'Application Usage']",1,2.0
ds-1714-H/Medium/short,moirai_2_small,0.0034954759264082,0.0034954759264082,0.0465419897527405,0.3366232269836072,0.0430556698278947,0.043377308908737,5.430284190136404,0.0591225500668591,0.0547865520326329,0.043128639417739,0.039684895717119,"['Database', 'Application Usage']",1,11.0
ds-1715-30T/Short/long,moirai_2_small,5.819590296596289e-06,5.819590296596289e-06,0.0021128816737069,0.0162312256199641,0.0639263365003797,0.0613833374447292,0.271289123895105,0.0024123827011061,0.0729878945933086,0.0639263350785676,0.0556517499664996,"['Infrastructure', 'Database']",1,1.0
ds-1715-30T/Short/medium,moirai_2_small,6.501650956730979e-05,6.501650956730979e-05,0.0020276376356681,0.0154147641850613,0.0510664800802866,0.0531676312287648,1.2847927856934334,0.0080632815631918,0.2408072782945916,0.060554737743728,0.2240166792535155,"['Infrastructure', 'Database']",1,2.0
ds-1715-30T/Short/short,moirai_2_small,2.508754254901353e-07,2.508754254901353e-07,0.0003864126505725,0.0031967038707663,0.011691116265755,0.0115820807440093,0.0321594276896305,0.0005008746604592,0.0151542239288226,0.0116911161573582,0.0082204032941991,"['Infrastructure', 'Database']",1,11.0
ds-1716-30T/Short/long,moirai_2_small,0.1110369894239637,0.1110369894239637,0.1237407684326171,1.275662207606771,31.19259236653646,0.9577921125623916,26.36858720776796,0.3332221322540922,3.101672337163266,1.1517941975538175,0.9814742379829242,"['Database', 'Application Usage']",1,2.0
ds-1716-30T/Short/medium,moirai_2_small,0.1028737131092283,0.1028737131092283,0.0903760896788703,0.9433838126841072,14.428831821017797,1.061281712849935,25.102409438588968,0.3207393226737693,2.9854806725682055,0.8412316480227581,0.7787036878969512,"['Database', 'Application Usage']",1,3.0
ds-1716-30T/Short/short,moirai_2_small,0.0209673197125084,0.0209673197125084,0.0659585518762469,0.6864423812121337,6.544136216243108,0.6977495342493057,6.442188395013965,0.1448009658548881,1.174999129631611,0.5352259951361046,0.4333234182021357,"['Database', 'Application Usage']",1,20.0
ds-1717-30T/Short/short,moirai_2_small,19.13125725587209,19.13125725587209,2.479674448569616,3.7343720632481423,3.1168554226557412,1.147286872069041,108.73209806973912,4.373929269646697,1.7178895107012884,0.9739084613720396,0.914080136826875,"['Database', 'Application Usage']",1,4.0
ds-1718-H/Medium/long,moirai_2_small,465494.8977777778,465494.8977777778,50.409930555555555,4.708753930863494,0.0292227450641981,0.0306297414813956,198.76554898273127,682.2718650052761,1.8980132539216268,0.1402354709775015,0.2235262152420871,gauge,100,
ds-1718-H/Medium/medium,moirai_2_small,1044247.2106666666,1044247.2106666666,72.14152083333333,4.400325354008715,0.0379117837951034,0.0330212033328295,180.70648195546084,1021.8841473800572,2.8580281305670012,0.2017669972199588,0.2334592802214778,gauge,100,
ds-1718-H/Medium/short,moirai_2_small,0.3420682964902936,0.3420682964902936,0.178707099683357,3.791706570015588,0.5720306712326392,0.3654190155954072,62.3230763598148,0.584866050040771,0.6749403963228673,0.2062295130271058,0.2000273558450834,"['Database', 'Application Usage']",100,11.0
ds-1719-30T/Short/long,moirai_2_small,2411943.7084444445,2411943.7084444445,142.43533333333335,2.4029896836020472,0.0517752092034908,0.0375797848512143,185.92641412645068,1553.0433697886367,1.84997432027522,0.169667965552288,0.2390440712473761,gauge,100,
ds-1719-30T/Short/medium,moirai_2_small,2099070.7484444445,2099070.7484444445,126.97077777777778,1.991265112818532,0.0233251114936178,0.0253329146391201,158.88216005369833,1448.8170168949716,1.7258206230249848,0.1512466959285421,0.2071210588211677,gauge,100,
ds-1719-30T/Short/short,moirai_2_small,0.2656545467376709,0.2656545467376709,0.1314847059249878,2.3681747400064657,0.3900780431016558,0.2995426470438639,61.73048099059134,0.5154168669510835,0.6366311688553468,0.1624069125148962,0.1390981676438011,"['Database', 'Application Usage']",100,20.0
ds-172-T/Short/long,moirai_2_small,0.3087481251469365,0.3087481251469365,0.4073271998652705,0.5395256976199325,0.5622608608669705,0.3782264780115198,3.678868985423736,0.5556510821972153,0.5922078710748269,0.4341256259399602,0.3060559724074541,['Infrastructure'],1,3.0
ds-172-T/Short/medium,moirai_2_small,0.301199209690094,0.301199209690094,0.3636343995730082,0.4816161122934035,0.4729606389999389,0.3278010686238606,2.8860728646454468,0.5488161893476667,0.5837785671215894,0.3867997571120716,0.2849111313136426,['Infrastructure'],1,4.0
ds-172-T/Short/short,moirai_2_small,0.0571234719206889,0.0571234719206889,0.1868751103679339,0.2525064360940446,0.2153827786445617,0.2038561840852101,1.690213827296735,0.2390051713262475,0.2427921435912417,0.1898360959234099,0.1477050482207965,['Infrastructure'],1,20.0
ds-1720-H/Medium/long,moirai_2_small,890.5028333333333,890.5028333333333,6.141856770833333,4.115344543446526,0.0365555043633291,0.0420385174680596,352.4393227377656,29.84129409615698,0.1442422047194296,0.029687551714121,0.0425182983616721,gauge,100,
ds-1720-H/Medium/medium,moirai_2_small,1295.1626666666666,1295.1626666666666,6.954900390625,2.117722830298606,0.02921124287803,0.037997368140752,268.06175541085736,35.988368491314894,0.1745335389597889,0.0337293250340465,0.0385877002196152,gauge,100,
ds-1720-H/Medium/short,moirai_2_small,0.4319173653920491,0.4319173653920491,0.15359675320712,2.922766579128512,0.8117908651977958,0.5530382376006155,445.88609196744096,0.6572042037236594,0.9813054386176794,0.229343221516491,0.2420335583102688,"['Database', 'Application Usage']",100,11.0
ds-1721-30T/Short/long,moirai_2_small,356.2038888888889,356.2038888888889,3.806797743055556,5.975599044734061,0.0634187774588847,0.0398093317541572,325.0081904004027,18.873364535474032,0.0960219476545388,0.0193678309412209,0.0208099000480376,gauge,100,
ds-1721-30T/Short/medium,moirai_2_small,72.63167361111111,72.63167361111111,2.0544800347222223,3.2663410827558867,0.0254099229587416,0.029950009424445,216.52901402710168,8.522421816075001,0.0433594942743206,0.0104525705515091,0.0145356902192342,gauge,100,
ds-1721-30T/Short/short,moirai_2_small,1.0422256457010906,1.0422256457010906,0.2389686762491862,4.4113516344867225,1.0067821375819817,0.4132907257080078,74.5211062870301,1.0208945321144054,0.9407589499289104,0.2202107209531932,0.1776361617041145,"['Database', 'Application Usage']",100,20.0
ds-1722-D/Long/short,moirai_2_small,2.653733072916667,2.653733072916667,0.5900854085286459,290.53780929852286,2.3423455511773383,1.03253515625,11344.350257561086,1.6290282603186068,1.8761063346082552,0.6795848788307529,0.6313091059935192,"['Database', 'Application Usage']",100,1.0
ds-1723-H/Medium/long,moirai_2_small,7619.005333333333,7619.005333333333,16.677059027777776,1.721369878517146,0.0550528663418736,0.0532110075826533,214.97799998198724,87.2869138722027,0.3468274185947915,0.0662649310849231,0.0650946037550034,gauge,100,
ds-1723-H/Medium/medium,moirai_2_small,4208.925333333334,4208.925333333334,14.35019140625,3.1210919931124983,0.065174643313361,0.0697155263465328,220.27916514287296,64.87623088106562,0.261328561334777,0.0578041421973001,0.056487433924007,gauge,100,
ds-1723-H/Medium/short,moirai_2_small,0.1370606688297156,0.1370606688297156,0.1901177180897106,1.7313171858956908,1.2926808120265152,0.4852285419810902,32.66655160870595,0.370217056373306,0.4195717884269676,0.2154628740554847,0.221386137453743,"['Database', 'Application Usage']",100,11.0
ds-1724-D/Long/short,moirai_2_small,0.6471766764322917,0.6471766764322917,0.25642236328125,2.5165651246498717,0.6692809651692708,0.2922569173177083,91.37535453638738,0.8044729183958225,1.024272577800707,0.3264825813746114,0.3824177024390573,['Infrastructure'],100,1.0
ds-1725-30T/Short/long,moirai_2_small,3.931641290212671,3.931641290212671,0.7215904904736413,4.682296324715623,0.2396853579415215,0.368979811668396,187.27297110031273,1.982836677644599,2.151801095997188,0.7830797290409195,0.7882417282073928,['Infrastructure'],1,2.0
ds-1725-30T/Short/medium,moirai_2_small,5.883830229441325,5.883830229441325,1.075182056427002,6.328921839716049,0.3368863662083943,0.53272598584493,207.7359761019173,2.4256607820223595,1.9801067402685573,0.8776887736016875,0.8547395542446108,['Infrastructure'],1,2.0
ds-1725-30T/Short/short,moirai_2_small,1.4131964306646598,1.4131964306646598,0.4117122788447886,2.3231704928343757,0.2416440251593788,0.300395090598613,82.49302673254742,1.188779386877422,0.8182985201416086,0.2834029191806291,0.2887463361695186,['Infrastructure'],1,16.0
ds-1726-H/Medium/long,moirai_2_small,0.0003070328798558,0.0003070328798558,0.0159814000129699,0.8602556927284244,0.0192245483398437,0.0190050893359714,16.109026852469515,0.0175223537190611,0.0210758651264173,0.0192224079370271,0.0168253702564744,['Infrastructure'],1,1.0
ds-1726-H/Medium/medium,moirai_2_small,1.7313395316402116e-05,1.7313395316402116e-05,0.0036002953847249,0.209240809645724,0.0043297663331031,0.004318810502688,3.617500006030634,0.0041609368315803,0.0050045780042755,0.0043302649909361,0.0037498888783913,['Infrastructure'],1,1.0
ds-1726-H/Medium/short,moirai_2_small,3.531365067033221e-06,3.531365067033221e-06,0.0008722672549386,0.0550414693659431,0.0010467207175679,0.001048306323355,0.984807552680204,0.0018791926636279,0.0022601526792269,0.0010490979511624,0.0008657607901535,['Infrastructure'],1,8.0
ds-1727-H/Medium/short,moirai_2_small,2.347095448840264e-05,2.347095448840264e-05,0.003341953891019,0.0110604229809979,0.0050344303405533,0.0050184288993477,5.0673561927516095,0.0048446831153753,0.0072981911193276,0.0050344300396514,0.0447425682981201,['Infrastructure'],1,4.0
ds-1728-D/Long/short,moirai_2_small,1.0658521016438802,1.0658521016438802,0.6565845489501954,0.9609110704386415,1.692236836751302,1.3720123291015625,8.239302606022072,1.032401134077196,1.4669933942554705,0.9329757245385998,0.7591236262696719,['Infrastructure'],16,1.0
ds-1729-30T/Short/long,moirai_2_small,2.476975843641493,2.476975843641493,1.334426116943359,2.3831265524127985,7.787844848632813,1.6036341349283854,49.39293197008313,1.5738411113074575,1.3678090521124036,1.1597359536592775,1.0289783181905656,['Infrastructure'],1,2.0
ds-1729-30T/Short/medium,moirai_2_small,1.2769412570529517,1.2769412570529517,0.871172226799859,1.5538843216477956,5.051038424173991,0.9364093780517578,16.20430647455642,1.130018255185708,0.9820872467973908,0.7571268249676384,0.5759975539053948,['Infrastructure'],1,3.0
ds-1729-30T/Short/short,moirai_2_small,0.4661382175981998,0.4661382175981998,0.4725102851788202,0.8360765380181466,4.643382773051659,0.5767570301890373,6.429075974815835,0.6827431563906005,0.5290523562785495,0.3661445411789497,0.2914156135777599,['Infrastructure'],1,20.0
ds-173-T/Short/long,moirai_2_small,0.0108447043984024,0.0108447043984024,0.0790984701227258,0.1115859026858672,0.1380287841514305,0.1426244700396502,2.143606193812,0.1041379104764564,0.1765458873737768,0.1340963106887181,0.1155843382010422,['Infrastructure'],1,3.0
ds-173-T/Short/medium,moirai_2_small,0.0128760506088534,0.0128760506088534,0.0755865593751271,0.1053860378857745,0.1232798377672831,0.1361972868442535,2.114254005852184,0.1134726866204087,0.1846477738641801,0.1229977921414585,0.1072015738823976,['Infrastructure'],1,4.0
ds-173-T/Short/short,moirai_2_small,0.0014931776211597,0.0014931776211597,0.0302138028045495,0.0439885273135614,0.0472385556747515,0.0475170210003852,0.3055607420787641,0.038641656552996,0.0607180332602592,0.0474752597909344,0.0372521601011415,['Infrastructure'],1,20.0
ds-1730-D/Long/short,moirai_2_small,2.218380940755208,2.218380940755208,1.0408595784505208,3.5858143149710093,4.778528238932291,1.3758531697591143,33.87393418220375,1.4894230227692895,1.37136077877077,0.9583536579426324,0.7716731642383237,['Infrastructure'],5,1.0
ds-1731-D/Long/short,moirai_2_small,2.0810940060276217,2.0810940060276217,0.545963358789794,8.46070061291346,0.6063788871664788,0.4391906966877341,163.0142129735099,1.442599738675847,1.1547166826034547,0.4370117237532991,0.422649005959031,['Infrastructure'],89,1.0
ds-1732-30T/Short/long,moirai_2_small,16.441314019097224,16.441314019097224,0.9350838163979032,2.9290601363671795,0.5939928364549947,0.4891054593599759,82.81471540523314,4.054789022760275,2.7771888307955575,0.640453625621713,0.5903504999370958,['Infrastructure'],13,2.0
ds-1732-30T/Short/medium,moirai_2_small,18.016612230610644,18.016612230610644,0.9340244912693644,3.386813081550902,0.5471758459368322,0.4717035538110977,106.48900134209734,4.244598005772825,2.907191991169182,0.6397280771656415,0.5933469758327423,['Infrastructure'],13,3.0
ds-1732-30T/Short/short,moirai_2_small,13.230056591523,13.230056591523,0.7379425874123207,1.8685272641395123,0.445222108792036,0.2498840753848736,22.62877796591336,3.637314475203237,2.038504871478128,0.4135742371374519,0.3263938468625876,['Infrastructure'],13,20.0
ds-1733-D/Long/short,moirai_2_small,7.228817057291667,7.228817057291667,0.69181298828125,8.290645654432742,4.604688496492347,0.8016497395833333,232.25678582955163,2.6886459523878683,2.722493674032505,0.7005223140430489,0.6651876323608167,['Infrastructure'],100,1.0
ds-1734-D/Long/short,moirai_2_small,4.7765253702799475,4.7765253702799475,1.0772781372070312,7.952420528166285,1.119345982869466,1.0292504628499348,173.290790989059,2.185526337127958,2.207211787666587,1.087967215331548,1.0331848922906282,['Infrastructure'],1,1.0
ds-1735-H/Medium/long,moirai_2_small,0.0003074150739444,0.0003074150739444,0.0159909672207302,0.8607705083041887,0.0192360401153564,0.0190163109037611,16.107278089809224,0.017533256227651,0.0210889872512506,0.0192339232071057,0.0168391198588759,['Infrastructure'],1,1.0
ds-1735-H/Medium/medium,moirai_2_small,1.7525690297285715e-05,1.7525690297285715e-05,0.0036292860905329,0.2109296205570757,0.0043646415074666,0.004353525241216,3.667003759331308,0.0041863695844115,0.0050351653912152,0.0043651319716052,0.0037788655241159,['Infrastructure'],1,1.0
ds-1735-H/Medium/short,moirai_2_small,3.529298628753471e-06,3.529298628753471e-06,0.0008714880483845,0.054996389924753,0.001045782866034,0.0010473671039411,0.9852903254631104,0.0018786427624094,0.0022594898682752,0.0010481601159352,0.0008654305187278,['Infrastructure'],1,8.0
ds-1736-30T/Short/long,moirai_2_small,0.8630342271592882,0.8630342271592882,0.5550916035970052,1.4910156585439331,0.8372869703504774,0.7528316921657986,4.687810609043182,0.9289963547610336,1.401275893984174,0.8372869054729345,0.4707846499247448,['Infrastructure'],1,1.0
ds-1736-30T/Short/medium,moirai_2_small,0.7843911488850911,0.7843911488850911,0.7288494745890299,2.1609676232989923,1.0993792215983074,1.384930419921875,7.0936990869050085,0.8856585961221689,1.335906126723453,1.0993790189875208,0.7034468726077955,['Infrastructure'],1,1.0
ds-1736-30T/Short/short,moirai_2_small,1.7208763524866383e-06,1.7208763524866383e-06,0.0010601079889706,0.0034722597037997,0.0015990416674564,0.0015983345718788,1.0656450201674088,0.0013118217685671,0.0019787207390968,0.0015990416638303,0.0059622544786977,['Infrastructure'],1,7.0
ds-1737-D/Long/short,moirai_2_small,1.1607869466145833,1.1607869466145833,0.777839609781901,3.545428770480806,3.4589888509114584,1.0638016764322915,21.60916422953,1.077398230281906,0.9975960280005148,0.7202255241656178,0.5399477899746736,['Infrastructure'],5,1.0
ds-1738-D/Long/short,moirai_2_small,2.4870213826497394,2.4870213826497394,1.2738231658935546,5.8135958673931505,0.7915163040161133,1.161509958902995,38.1509943426249,1.5770292903588503,0.8482104171568575,0.6851300007755605,0.5270035238925392,['Infrastructure'],1,1.0
ds-1739-H/Medium/long,moirai_2_small,1.5795184665256077,1.5795184665256077,0.7906054178873698,3.6264917876741816,0.4776541392008464,0.6794432746039496,81.01942046139,1.2567889506697645,0.8488854389640872,0.5340064669195627,0.4899893751269368,['Infrastructure'],1,1.0
ds-1739-H/Medium/medium,moirai_2_small,3.0352635701497395,3.0352635701497395,1.5386493682861329,7.575160817128443,1.062576802571615,1.5654683430989584,34.97720906859531,1.7422007835349345,1.159619010836006,1.0241340007063733,0.6912312169926952,['Infrastructure'],1,1.0
ds-1739-H/Medium/short,moirai_2_small,1.4669647763463824,1.4669647763463824,0.4990343237295747,2.359980214720498,0.3181123506898681,0.3084347679590185,60.36682577570238,1.2111832133688043,0.7864648945067997,0.324040964599915,0.3106473581544305,['Infrastructure'],1,8.0
ds-174-10S/Short/long,moirai_2_small,1.0810206240699405,1.0810206240699405,0.7397062174479166,0.7307756022128299,4.2056891741071425,1.539620303199405,15.652985359410328,1.0397214165678903,1.3864249558658943,0.9863672552444634,0.8571650031764491,['Infrastructure'],14,2.0
ds-174-10S/Short/medium,moirai_2_small,1.0702072095114088,1.0702072095114088,0.7349891493055556,0.7259568889054308,3.2370809694320437,1.5371261160714285,12.86908988404353,1.0345081969280905,1.3794733814959783,0.9800772677936204,0.8352986197351796,['Infrastructure'],14,3.0
ds-174-10S/Short/short,moirai_2_small,1.049040294828869,1.049040294828869,0.7271566481817336,0.7176728652582962,2.317300923665365,1.6484125119163875,6.382101170014125,1.0242266813693486,1.3525047513745934,0.9602198805683744,0.7780878760819687,['Infrastructure'],14,20.0
ds-1740-30T/Short/long,moirai_2_small,0.4468509038289388,0.4468509038289388,0.4283779144287109,4.500650287213816,0.7012679841783311,0.7662077056037055,129.92303649903008,0.6684690746990012,1.011113681025871,0.6479563323452676,0.6146598759128136,['Infrastructure'],1,2.0
ds-1740-30T/Short/medium,moirai_2_small,0.9579422314961752,0.9579422314961752,0.830716069539388,9.0460432106345,1.352980868021647,1.4873292287190756,289.62550889706216,0.9787452331920576,1.5205066361064572,1.2905394106854924,1.236152013535261,['Infrastructure'],1,2.0
ds-1740-30T/Short/short,moirai_2_small,0.0064277078139033,0.0064277078139033,0.0346032353118062,0.3656612744695832,0.0563649365212768,0.0675413927140956,3.284704167277045,0.0801729868091697,0.1306522291328091,0.0563904378348235,0.0436921995225325,['Infrastructure'],1,16.0
ds-1741-H/Medium/long,moirai_2_small,1.273490227593316,1.273490227593316,1.0545084635416666,3.149129620413953,3.783740912543403,1.9122299194335937,31.854968649136364,1.1284902425778065,2.642575631753327,2.4693331533530913,1.9697099403145752,['Infrastructure'],1,1.0
ds-1741-H/Medium/medium,moirai_2_small,1.0047621846199035,1.0047621846199035,0.5087956110636394,1.6834136786183538,1.693092123667399,0.897824748357137,15.057404120929885,1.0023782642395551,1.7967167750464337,0.9119926499619,0.7336913566025224,['Infrastructure'],1,2.0
ds-1741-H/Medium/short,moirai_2_small,0.0068681431990681,0.0068681431990681,0.0542424782884843,0.1655337516243303,0.1609913210074106,0.1585720140825618,4.10841425211552,0.0828742613787183,0.2263811794150786,0.1481699626043024,0.1591669837939368,['Infrastructure'],1,11.0
ds-1742-D/Long/short,moirai_2_small,3.371502431233724,3.371502431233724,1.6121021270751954,6.066847640325122,2.811737823486328,1.733062108357747,53.83498384044028,1.8361651426910717,1.4939428610561694,1.3116404445559484,1.089845086365907,['Infrastructure'],1,1.0
ds-1743-30T/Short/long,moirai_2_small,0.748379643758138,0.748379643758138,0.5485457314385308,0.8714556144014023,3.915168338351779,1.3091127183702258,11.52499061682562,0.8650893848372768,1.4138621574290369,0.89651782219713,0.743834332892388,['Infrastructure'],1,2.0
ds-1743-30T/Short/medium,moirai_2_small,0.8299285040961372,0.8299285040961372,0.5836371527777777,0.927431509534134,4.486257637871637,1.3815113915337456,12.222707259167969,0.9110041185944976,1.4889030530394871,0.9538696048693752,0.7835038845669353,['Infrastructure'],1,3.0
ds-1743-30T/Short/short,moirai_2_small,0.7095703142384688,0.7095703142384688,0.5025792280832927,0.7982794391319624,7.724797058105469,1.111567959189415,7.579437991745791,0.8423599671390307,1.2913460556550722,0.7704588645680658,0.6342320343897537,['Infrastructure'],1,20.0
ds-1744-D/Long/short,moirai_2_small,2.7375734682436343,2.7375734682436343,1.002723863389757,4.917293810362967,1.0125713207103588,1.2070570203993056,42.12014752396208,1.6545614126540105,1.4575711211103397,0.8833406451687421,0.6982754690553884,['Infrastructure'],9,1.0
ds-1745-H/Medium/long,moirai_2_small,2.058285861545139,2.058285861545139,1.1671583387586806,3.058573548972714,2.046735523365162,1.3313901548032407,104.57672109302771,1.434672736740034,1.6127257647542177,1.3120109389831762,1.271515792563826,['Infrastructure'],3,1.0
ds-1745-H/Medium/medium,moirai_2_small,0.4082023408677843,0.4082023408677843,0.5104615211486816,1.348157414034703,1.2525789048936633,0.7877021577623156,7.871302285026133,0.638907145732292,0.7090334463325672,0.5664896596912818,0.4430592920784632,['Infrastructure'],3,2.0
ds-1745-H/Medium/short,moirai_2_small,0.081715286229596,0.081715286229596,0.183888139146747,0.4990670645050012,0.5879536072413126,0.3189565677835483,4.827132072102567,0.2858588571823444,0.3209883490371307,0.2064863435544096,0.1726952609217831,['Infrastructure'],3,11.0
ds-1746-30T/Short/short,moirai_2_small,0.9905007680257162,0.9905007680257162,0.6381310580069559,0.8581611384345139,1.685048354299445,0.7837527091043037,6.929348788232358,0.9952390506937095,0.9202049332364406,0.590020404866637,0.4847526720018684,['Infrastructure'],19,2.0
ds-1747-H/Medium/long,moirai_2_small,0.0293660110897488,0.0293660110897488,0.1403144200642903,0.5132968394741485,3.4096472846137154,0.5239276462131076,3.1015322525520963,0.17136513965725,0.5051383142354058,0.4136091491884449,0.3238674246847761,['Infrastructure'],1,1.0
ds-1747-H/Medium/medium,moirai_2_small,0.0279872983694076,0.0279872983694076,0.1484779874483744,0.5422352068630215,2.4869064807891847,0.576404317220052,2.950493219592644,0.1672940476209708,0.509053118256264,0.4517983967621741,0.3517815335562806,['Infrastructure'],1,2.0
ds-1747-H/Medium/short,moirai_2_small,0.0089645860355107,0.0089645860355107,0.0513713570932547,0.1928362648060752,0.5110493363304571,0.1975083281144951,1.829309475229382,0.0946814978520658,0.2543701003850828,0.1380136305104305,0.1202650730410852,['Infrastructure'],1,11.0
ds-1748-D/Long/short,moirai_2_small,3.877731117730339e-05,3.877731117730339e-05,0.0055147727330525,0.0421991559497515,0.0077348177631696,0.0077093422412872,0.2270188725848687,0.0062271430991509,0.0087244021520003,0.0077263512872534,0.0055799138468922,['Infrastructure'],1,1.0
ds-1749-H/Medium/long,moirai_2_small,3.390186263244731e+17,3.390186263244731e+17,119696239.27466668,9.038955912881336,0.0590341729058159,0.0392555270724826,336.6625937803902,582253060.3822303,0.1566305753942181,0.0321992138913062,0.0498959417421704,gauge,100,
ds-1749-H/Medium/medium,moirai_2_small,2.5698095386855053e+17,2.5698095386855053e+17,95076177.23733331,8.011311407387696,0.0481358642578125,0.0326414769490559,302.17395159073044,506932888.91977656,0.1359179526270681,0.0254916570539411,0.0402909301456842,gauge,100,
ds-1749-H/Medium/short,moirai_2_small,5.179525197347005,5.179525197347005,0.6260136783484257,9.70248773760743,0.5553089396158855,0.3947068324233546,91.82122962779916,2.275857024803405,1.6658250092347016,0.4582138641182428,0.342492616037054,['Infrastructure'],100,11.0
ds-175-10S/Short/long,moirai_2_small,1.3747534608004386,1.3747534608004386,0.8753095017817982,0.8290617427378101,2.775224552266082,1.4271082328216371,15.036991271458511,1.1724988105752767,1.2174450773548275,0.908863390303406,0.7817220957549189,['Infrastructure'],19,2.0
ds-175-10S/Short/medium,moirai_2_small,1.616238920869883,1.616238920869883,0.931421383863304,0.882173135688982,3.2695870454130116,1.4318613509685671,15.91916176781532,1.2713138561621529,1.32004795598027,0.967126164766859,0.8328026851793355,['Infrastructure'],19,3.0
ds-175-10S/Short/short,moirai_2_small,1.109695158841317,1.109695158841317,0.7896922355785705,0.7389163578468894,3.0345539722108006,1.2783287985283032,5.372750099732768,1.0534206941394864,1.0237937115021074,0.7674824970737928,0.6131738919357435,['Infrastructure'],19,20.0
ds-1750-D/Long/short,moirai_2_small,6.068419901529948,6.068419901529948,2.0997806549072267,4.388490047478796,0.7415690739949544,1.129222615559896,89.35715620386274,2.463416306987097,0.9467096918971548,0.8069617348965769,0.7325722156786268,['Infrastructure'],1,1.0
ds-1751-H/Medium/long,moirai_2_small,0.7658211602105035,0.7658211602105035,0.7328511555989583,0.9468406092583854,1.513341776529948,1.2577301873101128,14.428287656472657,0.8751120843700557,0.9572879685208366,0.8016682737005976,0.6786147925591244,['Infrastructure'],4,1.0
ds-1751-H/Medium/medium,moirai_2_small,1.8239390055338545,1.8239390055338545,1.1319348017374675,1.46096267010661,4.9109452565511065,1.5554988225301107,19.66277947206296,1.3505328598497166,1.522540181138077,1.2761009149126767,1.072985558159281,['Infrastructure'],4,2.0
ds-1751-H/Medium/short,moirai_2_small,0.3766317078561494,0.3766317078561494,0.460416190551989,0.5939557082469518,2.9353979898221567,0.6445394646037709,4.303254003534832,0.6137032734605131,0.686771031198667,0.5152335267546791,0.4062886049632039,['Infrastructure'],4,11.0
ds-1752-H/Medium/long,moirai_2_small,1.6581322564019096,1.6581322564019096,0.9534791734483506,1.533020943303276,10.80844455295139,1.5302517361111112,13.565979815791056,1.287684843586314,2.3563225073863676,1.7447626629379531,1.412600508187722,['Infrastructure'],8,1.0
ds-1752-H/Medium/medium,moirai_2_small,1.364267349243164,1.364267349243164,0.9001072565714519,1.457945734431353,11.429376729329428,1.4195971806844077,14.588862368417873,1.1680185568916122,1.8946443748200568,1.4600651165476886,1.1935688013445025,['Infrastructure'],8,2.0
ds-1752-H/Medium/short,moirai_2_small,0.4393520210728501,0.4393520210728501,0.4795436804944818,0.7531650272542681,2.8696496631159927,1.359849994832819,5.167406719160705,0.6628363456184717,1.347179130127861,0.9746466720138552,0.7677539685632377,['Infrastructure'],8,11.0
ds-1753-30T/Short/long,moirai_2_small,1.088197891800492,1.088197891800492,0.8373647054036458,1.1795462405563013,4.123711480034722,1.4953451651114005,15.330717660233558,1.043167240570989,1.7522907811051305,1.4065879339716183,1.173417022843819,['Infrastructure'],3,2.0
ds-1753-30T/Short/medium,moirai_2_small,0.8852363303855614,0.8852363303855614,0.7639458550347222,1.0769716594741583,3.834422132703993,1.4484584384494357,8.484150198442247,0.9408699859096162,1.5804538534419612,1.283260374432463,1.024704992218434,['Infrastructure'],3,3.0
ds-1753-30T/Short/short,moirai_2_small,0.3571077485879262,0.3571077485879262,0.4505933059586419,0.6330125242003517,2.156498416264852,1.159115695953369,4.341704026830319,0.5975849300207681,1.1157975216222178,0.8413379735508748,0.658896463547998,['Infrastructure'],3,20.0
ds-1754-30T/Short/long,moirai_2_small,5.814071277066586e+16,5.814071277066586e+16,45069209.144888885,1.57892938336567,0.0915893012152777,0.0872918362087673,21.83220987142394,241123853.5911905,0.4949589827487251,0.0925143223260875,0.1161486641039691,gauge,100,
ds-1754-30T/Short/medium,moirai_2_small,4.154179327844162e+16,4.154179327844162e+16,37161777.37955555,1.3231814503138195,0.0785938788519965,0.0721549953884548,18.47878852559652,203818039.6295716,0.4183807120631462,0.0762826043751957,0.0973508294161874,gauge,100,
ds-1754-30T/Short/short,moirai_2_small,0.3069750051498413,0.3069750051498413,0.3031741313934326,0.7535494674583275,2.1749257354736327,0.5553663202921549,8.053885322210183,0.5540532511860582,0.5966240628748287,0.3264685869874171,0.2846658538396118,['Infrastructure'],100,20.0
