dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-3-10S/Short/medium,timesfm_2_0_500m,9.360320425952724,9.360320425952724,0.8195076095948209,1.5746422387077537,1.8652011522023533,0.5419462193616715,51.68807326117232,3.059464074957038,1.710249990145346,0.4581073177835107,0.4419667622751113,0.3520419268992901,Application Usage,33,99
ds-3-10S/Short/long,timesfm_2_0_500m,7.737177341503944,7.737177341503944,0.7113945795300234,1.512567858479245,1.5115145954926938,0.5963239349535135,53.65076124913424,2.781578210567509,1.554910922521093,0.3976717957205494,0.387891399060452,0.386944320007874,Application Usage,33,66
ds-4-5T/Short/short,timesfm_2_0_500m,0.5625576374187151,0.5625576374187151,0.0745032027947566,0.4095574139238857,0.1707660641794513,0.2589611233320349,12.764354278596487,0.7500384239615429,5.253891096617177,0.5218822147342492,0.51467344596999,0.2060830046525597,Application Usage,31,620
ds-4-5T/Short/medium,timesfm_2_0_500m,0.5921313100552245,0.5921313100552245,0.0874950465766926,0.5819405326379018,0.358174498001389,0.4483571453452798,16.754929510713467,0.7695006887945094,5.181153214656131,0.589116096240918,0.5773681396902496,0.3205971689070659,Application Usage,31,124
ds-4-5T/Short/long,timesfm_2_0_500m,0.5614363330958517,0.5614363330958517,0.0909069524682906,0.6682472044091238,0.694855375213272,0.5516095460233721,19.46243477525321,0.7492905531873812,5.1391729082852935,0.6235051880908806,0.6084951614855991,0.3922304118386625,Application Usage,31,93
ds-5-T/Short/short,timesfm_2_0_500m,0.4891078410362327,0.4891078410362327,0.3241952540929448,0.5132990250582062,1.7975714416882438,0.6751249830330279,5.181147594081506,0.6993624532645664,1.5265102847264278,0.7076264779761684,0.5738592815360658,0.4153372413840395,Networking,19,380
ds-5-T/Short/medium,timesfm_2_0_500m,0.6372163069896754,0.6372163069896754,0.3990689040650618,0.6368551215166022,1.9897994978362137,0.8995796627551721,15.999846669271731,0.7982582959103371,1.8372748974039343,0.9184987910925416,0.8458905364395163,0.5421044159187669,Networking,19,76
ds-5-T/Short/long,timesfm_2_0_500m,1.001381630672392,1.001381630672392,0.494704796305007,0.8327230593410119,1.984404699099264,1.0379778051334028,23.922886731200983,1.0006905768879768,2.118820329664997,1.0474672229387552,0.9890200519398786,0.600385857463355,Networking,19,57
ds-6-5T/Short/short,timesfm_2_0_500m,0.5068821368485442,0.5068821368485442,0.2792924756622245,0.3880233332655944,1.079654335906028,0.4134069137901506,7.936682375878173,0.7119565554502214,0.6597742667114243,0.2588219560834513,0.2257242105144633,0.2705016403740357,Infrastructure,23,460
ds-6-5T/Short/medium,timesfm_2_0_500m,1.1084121109394791,1.1084121109394791,0.6348442457573019,0.8752402667265543,2.6934680591824205,0.8469418824932812,24.117576517339632,1.0528115267888547,1.0238562620728735,0.6173842515213092,0.579129068762795,0.5403508222002559,Infrastructure,23,92
ds-6-5T/Short/long,timesfm_2_0_500m,1.5783113034657756,1.5783113034657756,0.7800161486529131,1.0760651419663194,10.559176627159424,0.9133191420571898,35.33199556565296,1.2563086020026193,1.2080388349416344,0.7500464439646982,0.7242747004065644,0.5990192891400807,Infrastructure,23,69
ds-7-10S/Short/short,timesfm_2_0_500m,1287.0177403219338,1287.0177403219338,6.684429374391067,12.467224070978215,0.5047128473260616,0.2771301531018367,340.5068807775103,35.87502948182669,1.427084240253487,0.2659020481115782,0.221403248344764,0.1850919706800194,Infrastructure,88,1760
